"AVAILABILITY_365","CALCULATED_HOST_LISTINGS_COUNT","HOST_ID","HOST_NAME","ID","LAST_REVIEW","LATITUDE","LONGITUDE","MINIMUM_NIGHTS","NAME","NEIGHBOURHOOD","NEIGHBOURHOOD_GROUP","NUMBER_OF_REVIEWS","PRICE","REVIEWS_PER_MONTH","ROOM_TYPE"
"279","1","68128660","Mila","17042612","15/04/2018","52.46290389008571","13.4193071931762","2","Welcome to Tempelhof","Tempelhof","Tempelhof - Schöneberg","9","50","0.44","Private room"
"0","1","90593453","Elisabeth","17043127","09/07/2018","52.548575262216815","13.345737252464163","2","Sunny and Cozy Apartment in Berlin-Wedding","Parkviertel","Mitte","6","25","0.28","Entire home/apt"
"1","2","114419247","Felix","17046966","15/08/2018","52.55424733302438","13.415030427802778","7","Clean Flat - Prenzlauerberg, 2 BR, 15 min center","Pankow Süd","Pankow","12","30","0.56","Entire home/apt"
"0","1","46227078","Niels","17047669","26/04/2017","52.49175269072974","13.346368582986173","7","Großes Zimmer mit Balkon","Schöneberg-Nord","Tempelhof - Schöneberg","1","30","0.05","Private room"
"0","1","114462099","Jan","17050724","24/09/2017","52.44957920185598","13.316363818487485","2","Altbauwohnung","Drakestr.","Steglitz - Zehlendorf","3","39","0.21","Entire home/apt"
"0","2","80206184","Toni","17050905","","52.50901366145942","13.317445672606643","21","2-Zimmerwohnung Charlottenburg","Kantstraße","Charlottenburg-Wilm.","0","28","","Entire home/apt"
"0","3","8791967","Anna","17051896","23/07/2018","52.5437844214277","13.374046532916108","3","Cute, green, bright super room in shared flat","Brunnenstr. Nord","Mitte","28","34","1.33","Private room"
"283","3","114511454","Yu","17069805","04/03/2018","52.46895165834668","13.437076785822597","2","Cosy double room in a shareflat, by Neukolln S+U","Neuköllner Mitte/Zentrum","Neukölln","15","59","0.71","Private room"
"195","1","114522128","Katja","17071435","25/09/2018","52.508303499382514","13.5899888910606","2","Nice quiet room for 2 people in Berlin","Kaulsdorf","Marzahn - Hellersdorf","29","27","1.37","Private room"
"0","1","97982588","Mischa","17073288","07/02/2018","52.49600534924787","13.384964352285763","2","Well connected & cozy room in Kreuzberg, Berlin.","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","4","32","0.19","Private room"
"128","1","103083069","Sebastian","17075029","01/10/2017","52.48279957940867","13.432410671731065","8","Room in the heart of Neukölln!","Reuterstraße","Neukölln","7","25","0.34","Private room"
"0","1","7259521","Rose","17075418","16/02/2017","52.475534269226245","13.422648925010167","1","Big room (20m2) in the hipster heart of Neukolln!","Schillerpromenade","Neukölln","2","40","0.09","Private room"
"0","1","79013579","Kevin","17084630","","52.55609323000121","13.341596289062377","24","Willkommen in Berlin / Welcome in Berlin","Parkviertel","Mitte","0","30","","Entire home/apt"
"0","1","5531171","Sara","17084979","03/10/2018","52.4652761051324","13.420269280870134","4","Berlin Neukölln Apartment","Tempelhof","Tempelhof - Schöneberg","7","65","0.34","Entire home/apt"
"62","1","114787387","Ley","17101541","03/09/2018","52.547552794808624","13.401917256424223","2","Cozy, central apartment in Prenzlauer Berg","Prenzlauer Berg Nordwest","Pankow","24","59","1.13","Entire home/apt"
"0","1","68851873","Marlon","17101853","16/10/2017","52.48756760375672","13.375342793478822","2","Cozy room in modern apartment","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","11","20","0.51","Private room"
"0","1","114875413","Amalia","17108320","08/10/2018","52.49461515468238","13.438789375862434","6","Cosy 1-room flat in the green heart of Kreuzberg","südliche Luisenstadt","Friedrichshain-Kreuzberg","10","34","0.48","Entire home/apt"
"204","16","87442687","Babett","17108610","28/09/2018","52.534748927751274","13.35180885292157","60","Apartment ""1st class""","Moabit Ost","Mitte","4","33","0.26","Entire home/apt"
"0","1","1293348","Krunoslav","17108611","24/02/2017","52.529814392111255","13.394939583816088","3","Charming old flat in Mite","Brunnenstr. Süd","Mitte","2","45","0.1","Entire home/apt"
"62","1","114949758","Kai","17114280","","52.499917056253146","13.462899092658331","2","Zimmer mit eigenem Bad und mit Küchenmitbenutzung","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","0","39","","Private room"
"340","2","4198617","Tobias","17115066","23/10/2018","52.480014393574486","13.348740837674756","2","Central&well connected, beautiful room","Schöneberg-Süd","Tempelhof - Schöneberg","91","35","4.52","Private room"
"35","1","30330555","Flora","17115583","29/07/2018","52.50025583099432","13.430457726115245","2","Beautiful room with own balcony and great view.","nördliche Luisenstadt","Friedrichshain-Kreuzberg","53","47","2.56","Private room"
"0","1","45989490","Camille","17116897","15/04/2017","52.48012744742734","13.452668741257387","2","Cozy place in hipster Neukolln","Rixdorf","Neukölln","3","27","0.14","Private room"
"0","3","9991161","David","17118308","10/09/2017","52.52255491195725","13.435425063604315","2","Renovierte Altbauwohnung am Volkspark Fhain","Karl-Marx-Allee-Nord","Friedrichshain-Kreuzberg","2","55","0.13","Entire home/apt"
"0","1","114352127","Réka","17118731","27/08/2017","52.47188694456872","13.342540213330745","2","Bright and comfortable Rooms in Schöneberg","Friedenau","Tempelhof - Schöneberg","7","60","0.34","Private room"
"335","1","62133007","Maggy","17120255","28/10/2018","52.52957138227261","13.333024683149848","1","Charmantes Altbauzimmer mit Balkon","Moabit West","Mitte","14","58","0.66","Private room"
"0","1","7023703","Svenja Lisa","17122109","","52.50844129236748","13.46805268042659","2","Cosy room close to everything","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","0","25","","Private room"
"126","1","50739355","Anni","17122484","17/06/2018","52.510909848234235","13.458161197774123","2","Cosy artist flat in the center of Friedrichshain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","8","65","0.38","Entire home/apt"
"0","1","24847457","Julia","17122804","16/08/2018","52.470994465223896","13.4379251108944","6","Bright&Cosy Art-Room infront of park in Neukölln","Neuköllner Mitte/Zentrum","Neukölln","25","40","1.3","Private room"
"0","1","7538799","Lina","17127660","04/12/2017","52.476374321206386","13.431627927622005","2","Light & cozy living in Neukoelln","Neuköllner Mitte/Zentrum","Neukölln","4","22","0.29","Private room"
"0","1","59233319","Jördis","17128255","10/03/2017","52.53450861295582","13.341281783490759","2","Room for 1-2 Person in Berlin, Moabit","Moabit West","Mitte","2","20","0.1","Private room"
"0","3","107393182","Markus","17129570","22/04/2018","52.49705009541371","13.420493991031197","4","cosy private room in perfect location","nördliche Luisenstadt","Friedrichshain-Kreuzberg","6","19","0.29","Private room"
"0","1","3380463","Romy","17130089","02/11/2017","52.547482992045836","13.401262304875173","3","Family friendly, quiet, central, Mauerpark, cosy","Prenzlauer Berg Nordwest","Pankow","3","65","0.16","Entire home/apt"
"179","2","27459394","Dagmar","17130422","02/09/2018","52.45673776513976","13.330119392832056","3","doppelbett  ruhig,zentreal gelegenes zimmer,altbau","Albrechtstr.","Steglitz - Zehlendorf","4","50","0.19","Private room"
"0","1","115151451","Wiebke","17131599","","52.55272669048135","13.379143567766699","4","Nice room in a central location","Wedding Zentrum","Mitte","0","25","","Private room"
"83","2","8136526","Anna","17133878","08/07/2018","52.49985284759798","13.34177568386211","5","Big room near KaDeWe","Schöneberg-Nord","Tempelhof - Schöneberg","12","52","0.57","Private room"
"0","1","111140298","Marcus","17136918","29/03/2018","52.51389355734904","13.481800017701373","2","Well located flat(GER)+ high sleeper bed+flatmat3s","Alt-Lichtenberg","Lichtenberg","5","27","0.24","Private room"
"0","1","114537437","Aziz","17137524","","52.50953091281371","13.465717493446505","2","cozy room in Berlin Friedrichshain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","0","17","","Private room"
"159","1","24859505","Daniel","17138886","03/06/2018","52.4775818350029","13.438711750585842","2","Perfect studio for a getaway in vibrant Berlin","Neuköllner Mitte/Zentrum","Neukölln","3","55","0.14","Entire home/apt"
"0","1","8723414","Denitsa","17147510","26/10/2018","52.47579850666026","13.452131427512178","3","Bright apartment for family adventurers","Rixdorf","Neukölln","12","45","0.66","Entire home/apt"
"63","2","31225753","Rakelilla","17148991","28/05/2017","52.596196674427645","13.342229809303602","2","Spacious double bedroom with terrace in Berlin","MV 1","Reinickendorf","3","39","0.14","Private room"
"0","1","34985807","Liese","17152023","26/02/2017","52.514560996231275","13.4569993153005","1","Bright central room in hip Friedrichshain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","3","35","0.14","Private room"
"0","1","110678407","Andreas","17153026","28/01/2018","52.423265619862796","13.576919689676096","3","Maisonette Wohnung in Berlin-Grünau","Grünau","Treptow - Köpenick","6","20","0.29","Private room"
"69","1","9284058","Dominique","17154040","09/10/2018","52.513275564908795","13.41285873954776","3","Berlin Mitte, near Spree. Modern, fully furnished.","Alexanderplatz","Mitte","15","55","1.08","Private room"
"0","1","115367152","Heiner","17155055","23/09/2017","52.50636821083738","13.321562278477524","1","Zimmer in zentraler Lage (Zoologischer Garten)","Kantstraße","Charlottenburg-Wilm.","25","30","1.29","Private room"
"53","1","12895108","Peggy","17156649","21/09/2018","52.53852916345016","13.40848761640031","2","Room in 140sqm design rooftop: city jungle oasis","Prenzlauer Berg Südwest","Pankow","18","65","0.89","Private room"
"0","1","38214738","Paula","17162815","21/02/2017","52.53414149471178","13.407319380404525","3","2-Zimmer Wohnung in toller Lage Ecke Kastanienalle","Brunnenstr. Süd","Mitte","2","50","0.09","Entire home/apt"
"0","1","11441494","Felix","17164582","08/01/2018","52.54214720115527","13.354337129270164","1","Cozy apartment in Berlin-Wedding","Wedding Zentrum","Mitte","9","30","0.43","Entire home/apt"
"85","2","114937082","Marie","17165791","13/08/2018","52.53102561739774","13.33522453537384","2","Nice and spacious room in a charming Flat","Moabit West","Mitte","6","49","0.32","Private room"
"0","1","9348188","Leonie","17167238","04/11/2018","52.48159231261185","13.434840960486378","3","Room for up to 4 in  the heart of Neukölln","Reuterstraße","Neukölln","5","60","0.58","Private room"
"164","4","23650386","Tammy","17167323","30/09/2018","52.51855066563314","13.319042701975134","1","Wasserbett(übergroße)mit Spreeblick","Otto-Suhr-Allee","Charlottenburg-Wilm.","23","33","1.25","Private room"
"4","1","23254751","Pei","17167699","18/10/2018","52.51349403871147","13.448696401749057","2","Private room in Friedrichshain","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","85","35","4.17","Private room"
"0","1","53796695","Stefanos","17168340","27/03/2017","52.498507845087616","13.411541067574293","1","Beautiful room in the heart of Kreuzberg","Südliche Friedrichstadt","Friedrichshain-Kreuzberg","5","28","0.24","Private room"
"362","1","8828948","Cariin","17169321","04/10/2018","52.510984112445996","13.504663213909833","2","Nice flat close to Friedrichshain","Friedrichsfelde Nord","Lichtenberg","12","50","0.58","Private room"
"338","2","25067134","T","17170946","05/06/2018","52.55629545718131","13.341619441529817","1","2 cozy rooms on the top floor for 1 or 2 people","Parkviertel","Mitte","28","25","1.33","Private room"
"164","1","99892603","Sebastian","17172434","22/10/2018","52.52394846990568","13.29808990607686","1","Room with 6 possible beds","Mierendorffplatz","Charlottenburg-Wilm.","67","30","3.32","Private room"
"311","1","115541963","Allison","17174267","03/09/2018","52.51141479744093","13.461121279503876","1","Nice, cozy room in Friedrichshain!","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","13","23","0.63","Private room"
"0","1","13751283","Hannah","17174506","08/10/2017","52.51211249916435","13.447738321494763","4","Helles, großes Zimmer in Berlin!","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","3","25","0.15","Private room"
"320","1","45055590","Vahag Gregor","17180367","24/10/2018","52.490782830728506","13.3860997894678","2","Spacious, quiet and cosy room in Kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","74","40","3.52","Private room"
"317","19","79430806","Katya","17182288","","52.53877531855028","13.168853091766573","30","Comfortable 2 rooms flat in Spandau area","Brunsbütteler Damm","Spandau","0","36","","Entire home/apt"
"0","1","8878531","Svenja","17182349","25/02/2017","52.487872715971626","13.407183831184978","2","Cosy flat in the heart of Kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","1","26","0.05","Private room"
"0","1","115634922","Renato","17183320","20/02/2017","52.48159999409989","13.381457678716531","1","Cozy 16m² room near Kreuzberg and Tempelhofer Feld","Tempelhof","Tempelhof - Schöneberg","1","23","0.05","Private room"
"56","1","8562096","Maurice","17184609","18/10/2018","52.5213699201649","13.335837322814038","2","Central appartment near by the river Spree","Moabit West","Mitte","43","45","2.32","Private room"
"1","2","45081030","Fabienne","17189289","","52.506359302897415","13.429367296138631","5","Tolles Zimmer in Luxuswohnung in Berlin Mitte","nördliche Luisenstadt","Friedrichshain-Kreuzberg","0","30","","Private room"
"0","1","113060845","Dominik","17189500","","52.53579079488864","13.435278337190233","21","Sunny 20qm room in Prenzlauer Berg","Prenzlauer Berg Ost","Pankow","0","30","","Private room"
"0","1","10207211","Yi-Jun","17190187","","52.49046294923979","13.303796810937538","9","Cozy room in Berlin's City West!","Düsseldorfer Straße","Charlottenburg-Wilm.","0","30","","Private room"
"204","1","48666378","Maria","17190301","29/08/2018","52.549096571814545","13.361051550181362","60","Lovely renovated apartment with loggia in Wedding","Wedding Zentrum","Mitte","4","39","0.41","Entire home/apt"
"0","1","115691700","Regina","17195138","02/10/2017","52.522351672324476","13.452175331536123","4","Room in Friedrichshain","Frankfurter Allee Nord","Friedrichshain-Kreuzberg","3","42","0.17","Private room"
"0","1","35374306","A Weasel","17197292","27/02/2017","52.525328693259326","13.41143899439394","1","1 Bedroom in the Central of Berlin.","Alexanderplatz","Mitte","2","27","0.1","Private room"
"0","1","43083106","Joshua","17197823","20/05/2018","52.520444460052744","13.451332281611682","3","Great location in Friedrichshain","Karl-Marx-Allee-Nord","Friedrichshain-Kreuzberg","2","59","0.1","Private room"
"0","1","40020705","Vesna","17207252","","52.48686357037567","13.375212858682866","1","Wohlfühlen in Berlin-Kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","0","35","","Private room"
"0","2","47919097","Laura","17208621","15/07/2018","52.50098746588624","13.432890658970848","3","Sunny skies and cosy dreams in artist appartment","nördliche Luisenstadt","Friedrichshain-Kreuzberg","9","42","0.51","Private room"
"5","2","115884978","Claudia","17214218","05/11/2018","52.551204260348925","13.415307491574103","3","Furnished multipurpose studio apartment","Prenzlauer Berg Nord","Pankow","98","54","4.79","Entire home/apt"
"0","1","115891394","Theunis","17214835","30/05/2017","52.51965395250014","13.473301697645953","2","Family flat, feng shui","Alt-Lichtenberg","Lichtenberg","8","57","0.38","Entire home/apt"
"310","1","26785367","Petra","17216116","27/08/2018","52.51670438610829","13.48139493554298","2","Beautiful Bedroom In Vibrant F’hain","Alt-Lichtenberg","Lichtenberg","4","30","0.26","Private room"
"0","1","560451","Nalan","17216470","10/08/2018","52.481689500453705","13.443002709102345","3","Neukölln room in shared flat sweet&minimalistic","Rixdorf","Neukölln","10","27","0.48","Private room"
"251","7","109270105","Mauro","17219243","","52.57220285505505","13.321454213975828","90","New apartment in Reinickendorf","West 4","Reinickendorf","0","26","","Entire home/apt"
"0","1","115956536","Thomas","17221202","08/01/2018","52.470521740220406","13.433301197542937","2","Studio in Neukolln","Neuköllner Mitte/Zentrum","Neukölln","16","45","0.82","Entire home/apt"
"0","2","63889324","Nora","17221444","21/09/2018","52.43463239040277","13.544218380603223","4","Spacious Light Room in Shared Flat","Adlershof","Treptow - Köpenick","1","50","0.63","Private room"
"0","1","20500981","Chi","17223221","19/03/2017","52.53667540704137","13.406344597912758","28","Central, cozy studio in amazing Prenzlauer Berg","Brunnenstr. Süd","Mitte","1","39","0.05","Entire home/apt"
"94","1","116030782","Jessica","17227881","09/08/2017","52.57641672545431","13.398581791685837","1","Modernes Zimmer in Berlin Pankow","Blankenfelde/Niederschönhausen","Pankow","8","17","0.39","Private room"
"0","1","116029888","Anne","17227896","03/12/2017","52.55298040675645","13.399105031392596","3","Relax in a beautiful calm  & central 2roomflat","Prenzlauer Berg Nordwest","Pankow","15","50","0.73","Entire home/apt"
"31","1","46288883","Olivia","17228603","25/10/2018","52.49387130240798","13.412856654908918","1","Beautiful and big room in Kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","41","40","1.96","Private room"
"0","1","116046166","Paula","17229394","23/03/2017","52.52540058903637","13.428771544218431","1","Welcome in Berlin / Ruhiges Zimmer nahe Alex","Karl-Marx-Allee-Nord","Friedrichshain-Kreuzberg","1","33","0.05","Private room"
"109","3","105573256","Rochus","17230578","16/10/2018","52.61988007261781","13.22712377886912","2","Cozy room in comfortable 260qm house w breakfast","West 2","Reinickendorf","68","21","3.27","Private room"
"349","7","116125052","Frank","17237876","04/11/2018","52.516253472851886","13.29287512828805","1","Private Room in Central City West / 2","Schloß Charlottenburg","Charlottenburg-Wilm.","115","30","5.63","Private room"
"0","1","26366756","Kimmi","17244861","05/06/2017","52.51328657132534","13.44906749296091","1","Cozy room in the heart of Friedrichshain","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","3","40","0.14","Private room"
"0","1","116199663","Simon","17245102","09/07/2018","52.54244998677772","13.359424030483792","3","Typische Wohnung in Berlin-Mitte --> Wedding","Wedding Zentrum","Mitte","13","40","0.69","Entire home/apt"
"0","1","4394603","Dmitri","17245185","13/10/2018","52.52745706999783","13.44677422983869","3","Cozy big room with balcony in Friedrichshain","Prenzlauer Berg Ost","Pankow","14","35","0.69","Private room"
"0","1","88250254","Hannes","17245968","","52.52309833859403","13.393156745355808","10","Well-Priced Room in the Heart of Berlin","Alexanderplatz","Mitte","0","10","","Private room"
"0","1","114493519","Martin","17246507","","52.501376325728934","13.452920716855246","14","Wohnung mitten im Herzen Berlins","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","0","40","","Entire home/apt"
"0","1","42669684","Valeria","17246825","17/08/2017","52.49546163628888","13.509716149896079","12","Private room in share apartment","Friedrichsfelde Süd","Lichtenberg","6","20","0.34","Private room"
"0","1","2860434","Elisa","17246910","30/04/2017","52.510837982717","13.46038863423439","14","Cosy apartment on Boxhagener Platz","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","1","55","0.05","Entire home/apt"
"362","1","40315153","Vincenza","17247429","09/06/2018","52.486668274255685","13.453042983527144","3","To let to a woman a bright room with balcony","Alt  Treptow","Treptow - Köpenick","9","35","0.45","Private room"
"75","1","101639839","Johannes","17247467","14/10/2018","52.465577747922836","13.317788986817082","1","Top Zimmer in der 0. Etage nah an der Schloßstr.","Schloßstr.","Steglitz - Zehlendorf","9","50","5.0","Private room"
"22","1","116070703","Kira","17248175","04/11/2018","52.46732119437786","13.515246176085311","2","Quiet and great room near Eastside/Warschauer Road","Oberschöneweide","Treptow - Köpenick","67","20","3.28","Private room"
"320","1","98464309","Romina","17248387","01/11/2018","52.49371749243873","13.335911010222123","3","Your sunny holiday – Ku'damm & Schöneberg!","Volkspark Wilmersdorf","Charlottenburg-Wilm.","57","49","2.81","Entire home/apt"
"0","1","116231095","Max","17248509","","52.53567277028066","13.439771980394163","14","Tolles Zimmer frei vom 16.02. bis zum 18.03","Prenzlauer Berg Ost","Pankow","0","15","","Private room"
"17","1","2551573","Raissa+Jonathan","17250059","16/10/2018","52.55928757192234","13.389312990132026","2","Cosy studio with beautiful view","Osloer Straße","Mitte","51","29","2.61","Entire home/apt"
"0","2","73899679","Son","17250626","","52.54887075647545","13.346481286560499","21","Comfortable and quiet apartment near the U6! :)","Parkviertel","Mitte","0","26","","Entire home/apt"
"4","1","88166171","Lilly","17253829","18/09/2018","52.55094310009665","13.355698870881557","2","Nice and cosy Room, very close to the city center!","Wedding Zentrum","Mitte","3","35","1.23","Private room"
"0","1","9963541","Balázs","17258679","22/07/2018","52.466207668785074","13.484838041473225","3","Cozy room in Berlin","Baumschulenweg","Treptow - Köpenick","7","25","1.25","Private room"
"0","1","94187051","Kathrin","17259371","","52.5471948277352","13.364061849822221","2","Gemütlich und zentral 27m² in WG","Wedding Zentrum","Mitte","0","26","","Private room"
"332","1","25344663","Dennis","17263261","12/04/2017","52.471453955258575","13.441383196472932","1","22m² unmöbiliertes Zimmer in StudentenWG","Neuköllner Mitte/Zentrum","Neukölln","1","14","0.05","Private room"
"0","1","116378470","Tobias","17263332","09/04/2018","52.46491786471885","13.327376019718512","20","Being happy in Berlin! Beautiful Room - Schöneberg","Friedenau","Tempelhof - Schöneberg","2","20","0.1","Private room"
"0","1","4640247","Daniele","17263890","26/05/2018","52.514802172936676","13.499926154504179","2","Living Room :-)","Alt-Lichtenberg","Lichtenberg","11","50","0.53","Private room"
"22","2","116400496","Janko","17265794","04/11/2018","52.494023252748384","13.382883777973188","1","Cozy Room in Best location of Kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","33","49","1.6","Private room"
"0","1","36114120","Jonas","17266679","26/03/2017","52.492580341846285","13.395967541841264","1","Spacious room in flat share in the heart of X-berg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","4","40","0.19","Private room"
"0","1","99336350","Carsten","17268248","30/04/2018","52.471652590418245","13.31511904745688","2","Wunderschöne 2-Zimmer-Wohnung","Wiesbadener Straße","Charlottenburg-Wilm.","14","60","0.69","Entire home/apt"
"162","1","116479467","Eva","17273321","26/10/2018","52.49747528005523","13.30524827250104","2","Ruhiges Wohnzimmer mit Balkon Nähe Kurfürstendamm","Halensee","Charlottenburg-Wilm.","39","34","1.9","Private room"
"49","1","23603849","Georges","17276746","25/10/2018","52.52387830352935","13.45257774324305","4","Nice Studio in the center, direct link to airport.","Frankfurter Allee Nord","Friedrichshain-Kreuzberg","29","60","1.38","Entire home/apt"
"2","1","2889461","Mariusz","17277529","10/10/2018","52.47973800090534","13.426325498056215","4","30 sqm room / studio in heart of Neukolln","Neuköllner Mitte/Zentrum","Neukölln","21","17","1.0","Private room"
"48","1","103416988","Sabrina","17278413","12/10/2018","52.475601320912546","13.336853554835256","3","Quiet bedroom for two with breakfast","Friedenau","Tempelhof - Schöneberg","68","33","3.29","Private room"
"0","1","36228447","Lilli","17279533","","52.49138705981433","13.430873761565099","4","Cozy Room in Neukölln","Reuterstraße","Neukölln","0","21","","Private room"
"309","2","12179178","Shaw & Katharina","17280719","20/05/2018","52.53668999649241","13.407994986224603","1","Quiet room for up to 4 ppl","Prenzlauer Berg Südwest","Pankow","8","50","0.4","Private room"
"259","2","12179178","Shaw & Katharina","17281435","14/08/2018","52.5363784035483","13.407866759363651","1","Quiet room w/loft bed,centrally located,up to 2ppl","Prenzlauer Berg Südwest","Pankow","4","35","0.21","Private room"
"279","1","104897499","Birk Frederik","17281490","06/08/2018","52.51578475581462","13.464112347128573","1","Nice room in Berlin-Friedrichshain","Frankfurter Allee Nord","Friedrichshain-Kreuzberg","19","40","0.9","Private room"
"0","1","62517389","Paul","17281529","21/08/2018","52.5375066719594","13.413592088751232","95","Prenzlberg 3rooms 2baths. Presently not available.","Prenzlauer Berg Südwest","Pankow","26","9","1.3","Entire home/apt"
"0","1","46279782","Nash","17281581","","52.49821283676113","13.351059082359555","1","Cozy and Spacious room in Nollendorfstraße","Schöneberg-Nord","Tempelhof - Schöneberg","0","60","","Private room"
"0","1","19862784","Matteo","17281637","14/08/2018","52.51131546245085","13.466683963047254","3","Friedrichshain- Heartbeat of Techno & Culture!","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","3","40","0.94","Private room"
"0","1","116569950","Sebastian","17283630","28/10/2018","52.47380382947833","13.442380032229831","1","Appartment nur 5 Min vom S-&U-Bahnhof Neukölln","Rixdorf","Neukölln","41","35","2.16","Private room"
"5","1","33780136","David","17283910","21/10/2018","52.512013341854875","13.458691235738483","5","Cozy 65 m² Oasis in Friedrichshain!","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","6","55","0.3","Private room"
"40","1","4708308","Nelly","17289844","01/11/2018","52.575448443986765","13.367520674403771","3","Vintage living in the green heart of Berlin!","Ost 1","Reinickendorf","76","20","3.68","Private room"
"0","1","114633900","Noni","17292942","30/04/2017","52.49134074836804","13.393919547577182","4","Großes Zimmer mitten in Kreuzberg 61","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","4","39","0.21","Private room"
"48","1","30149394","Sofiane","17293334","08/10/2018","52.50726430574221","13.416772200605475","5","Appartement with balcony!!","Alexanderplatz","Mitte","22","50","1.06","Entire home/apt"
"0","1","32918","Patricia","17295343","08/03/2018","52.51494390312601","13.453053931495475","7","Sunny South-facing Room in Friedrichshain","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","3","20","0.15","Private room"
"0","1","116677042","Kristina","17295785","28/05/2017","52.51045172062411","13.449150333430774","4","Loft Experience in the heart of Friedrichshain","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","1","50","0.06","Private room"
"0","1","20810801","Lise","17296192","","52.54861527682116","13.352669099129669","7","2 cosy rooms in shared apartment","Parkviertel","Mitte","0","15","","Private room"
"147","2","116727368","Minh","17300889","19/10/2018","52.51501235207867","13.484351510331134","2","Cute room in Berlin Ring Center!!","Alt-Lichtenberg","Lichtenberg","69","28","3.39","Private room"
"0","1","2434783","Andi","17309164","22/08/2017","52.49349138390321","13.421358745022507","10","sweet little one-room-apartment in KREUZKÖLLN","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","2","50","0.11","Entire home/apt"
"184","13","55398739","Laurentiu","17309183","14/09/2018","52.49865465851522","13.349009245478221","1","YourSweetHome 12","Schöneberg-Nord","Tempelhof - Schöneberg","6","37","0.35","Entire home/apt"
"0","1","66454477","Réjeane","17309615","03/03/2017","52.49663061763784","13.3026271702617","1","Cozy room in Berlin","Halensee","Charlottenburg-Wilm.","1","20","0.05","Private room"
"279","1","16736423","Nerea","17311425","26/01/2018","52.55554132116211","13.340658248460871","6","Ole,Ole Berlín!","Parkviertel","Mitte","3","36","0.16","Entire home/apt"
"13","1","116862833","Jon","17316675","01/10/2018","52.47499080234379","13.427509313575928","7","80² m of charm in 3 rooms with office space","Schillerpromenade","Neukölln","11","40","0.56","Entire home/apt"
"0","1","13362338","Nedat","17317936","","52.49725206893238","13.349142174740468","7","comfy&cozy @ perfect spot in Berlin","Schöneberg-Nord","Tempelhof - Schöneberg","0","36","","Private room"
"0","1","116940839","Linda","17324076","01/04/2017","52.530980560425874","13.348617243108167","14","schönes modernes zentrales Zimmer im Altbau","Moabit Ost","Mitte","2","14","0.1","Private room"
"162","1","116967124","Felix","17326638","21/09/2018","52.45050689970945","13.258139768637273","1","Bright Room - Zehlendorf close FU and US Consulate","Zehlendorf  Nord","Steglitz - Zehlendorf","28","32","1.35","Private room"
"0","1","116974083","Lukas","17327210","07/07/2017","52.50405374878649","13.379688287355888","4","gemütliches Zimmer/Doppelbett","Südliche Friedrichstadt","Friedrichshain-Kreuzberg","15","30","0.8","Private room"
"56","2","116727368","Minh","17328774","17/10/2018","52.519145268203474","13.485454141286866","2","Romantic Appartment in Berlin :)","Alt-Lichtenberg","Lichtenberg","64","32","3.17","Private room"
"16","4","53217","Alex + Michael","17330726","22/07/2018","52.492718250451574","13.42179120262587","4","little Kreuzberg!","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","77","51","3.74","Entire home/apt"
"75","1","41016354","Julian","17331756","07/11/2018","52.49976993231422","13.340307416573387","1","Funky Flat in the GAYbourhood","Schöneberg-Nord","Tempelhof - Schöneberg","41","37","2.11","Private room"
"59","7","109270105","Mauro","17337189","01/09/2018","52.45890073796791","13.313601257528557","60","Red Studio flat in Steglitz","Schloßstr.","Steglitz - Zehlendorf","3","25","0.2","Entire home/apt"
"177","1","117091027","Sascha","17338098","30/09/2018","52.55770088605498","13.43733616013078","3","Close to Alexanderplatz very comfortable room","Weißensee","Pankow","4","40","0.23","Private room"
"0","2","22799424","Philipp","17338674","01/09/2017","52.535477752314485","13.356605647140768","3","Clean & Cheap Room in Central Location near Mainst","Moabit Ost","Mitte","8","24","0.4","Private room"
